,RK,PLAYER,TEAM,GP,PPG,FGM,FGA,total_FGM,total_FGA,FG%,2PM,2PA,2P%,PPS,adj_FG%
1716,37,"Andrew Nicholson, F",SBON,30,12.5,5.1,8.5,154,256,0.602,154,256,0.602,1.47,0.602
1717,38,"Cole Aldrich, C",KU,32,14.6,5.6,9.3,178,296,0.601,178,296,0.601,1.58,0.601
1718,39,"Noah Dahlman, F",WOF,29,17.8,6.7,11.1,193,321,0.601,193,317,0.609,1.61,0.601
1719,40,"DeJuan Blair, F",PITT,31,15.6,6.4,10.7,199,332,0.599,199,332,0.599,1.45,0.599
1720,41,"Marqus Blakely, F",UVM,31,15.9,5.8,9.7,181,302,0.599,180,299,0.602,1.63,0.601
1721,42,"T.J. Robinson, F",LBSU,30,11.4,4.1,6.9,123,206,0.597,123,205,0.6,1.66,0.597
1722,43,"John Bryant, C",SCU,33,18.1,6.8,11.5,226,379,0.596,226,378,0.598,1.57,0.596
1723,44,"Isaac Butts, C",APP,31,8.5,3.6,6.0,111,187,0.594,111,187,0.594,1.4,0.594
1724,45,"Marcus Lewis, F",ORU,31,13.3,5.3,9.0,165,278,0.594,165,278,0.594,1.49,0.594
1725,46,"Brandon Davis, F",USA,33,12.2,4.7,8.0,156,263,0.593,156,263,0.593,1.53,0.593
1726,47,"Demetrius Nelson, F-C",CIT,32,16.1,5.4,9.1,172,290,0.593,172,290,0.593,1.78,0.593
1727,48,"Taj Gibson, F",USC,33,14.3,5.5,9.2,180,304,0.592,180,304,0.592,1.56,0.592
1728,49,"Samardo Samuels, F",LOU,33,11.9,4.5,7.5,147,249,0.59,147,248,0.593,1.58,0.59
1729,50,"Tai Wesley, F",USU,34,11.9,4.4,7.5,151,256,0.59,150,255,0.588,1.59,0.592
1730,51,"Jordan Eglseder, C",UNI,33,10.1,4.3,7.4,143,243,0.588,141,229,0.616,1.37,0.593
1731,52,"Jerome Jordan, C",TLSA,34,14.0,5.1,8.7,174,296,0.588,174,296,0.588,1.61,0.588
1732,53,"Andrew Keister, F",HC,30,8.5,3.5,5.9,104,177,0.588,104,171,0.608,1.45,0.588
1733,54,"Nikola Bundalo, C",SIUE,15,7.7,3.1,5.3,47,80,0.588,47,80,0.588,1.44,0.588
1734,55,"Alex Tyus, F",FLA,33,12.4,5.3,9.1,176,300,0.587,176,300,0.587,1.37,0.587
1735,56,"Adnan Hodzic, F",LIP,30,17.1,7.0,11.9,210,358,0.587,210,358,0.587,1.43,0.587
1736,57,"Gary Wilkinson, F",USU,34,17.1,6.1,10.4,208,355,0.586,202,338,0.598,1.64,0.594
1737,58,"Jamie Jones, F",PRST,31,8.9,3.9,6.6,120,205,0.585,120,205,0.585,1.34,0.585
1738,59,"Reggie Fuller, F",BING,31,10.2,3.9,6.7,122,209,0.584,122,209,0.584,1.51,0.584
1739,60,"Jeremy Caldwell, C",JKST,33,11.7,4.0,6.9,133,228,0.583,130,220,0.591,1.69,0.59
1740,61,"Gary Springer, F-C",IONA,24,11.8,4.1,7.1,99,170,0.582,99,170,0.582,1.67,0.582
1741,62,"Chris Oakes, C",SJSU,30,8.2,3.3,5.7,99,170,0.582,99,170,0.582,1.45,0.582
1742,63,"Brandon Brown, F",LIP,31,9.1,3.5,5.9,107,184,0.582,106,176,0.602,1.53,0.584
1743,64,"Anthony Vereen, F",UTA,30,17.7,5.9,10.1,176,303,0.581,166,275,0.604,1.76,0.597
1744,65,"Jonathan Kale, C",PROV,32,10.1,3.9,6.8,126,217,0.581,126,214,0.589,1.48,0.581
1745,66,"Rashad Hassan, F",SAV,28,8.6,3.6,6.2,101,174,0.58,101,173,0.584,1.39,0.58
1746,67,"Ramon Clemente, F",WICH,32,7.7,3.0,5.1,95,164,0.579,95,163,0.583,1.51,0.579
1747,68,"Eric Tramiel, F",UNT,32,12.0,4.1,7.1,132,228,0.579,128,218,0.587,1.68,0.588
1748,69,"Aron Baynes, C",WSU,32,12.5,4.6,7.9,147,254,0.579,146,253,0.577,1.58,0.581
1749,70,"Lavoy Allen, F",TEM,32,10.9,4.6,7.9,147,254,0.579,140,233,0.601,1.38,0.593
1750,71,"Desmond Yates, F",MTSU,32,17.2,7.1,12.3,228,394,0.579,208,334,0.623,1.4,0.604
1751,72,"Willie Galick, F",CSN,30,9.2,3.4,5.8,101,175,0.577,100,172,0.581,1.58,0.58
1752,73,"Ola Atoyebi, F",ELON,30,13.9,5.3,9.2,159,276,0.576,159,275,0.578,1.51,0.576
1753,74,"Joseph Harris, F",CCAR,31,15.2,6.1,10.6,190,330,0.576,190,329,0.578,1.43,0.576
1754,75,"Bamba Fall, C",SMU,30,8.9,3.3,5.7,99,172,0.576,99,172,0.576,1.55,0.576
1755,76,"Ricky Boyles, F",TXSO,32,7.5,3.2,5.6,103,179,0.575,103,178,0.579,1.34,0.575
1756,77,"Patrick Sullivan, C",SELA,30,12.1,5.0,8.6,149,259,0.575,149,259,0.575,1.4,0.575
1757,78,"Darryl Monroe, F",GMU,32,10.6,4.3,7.5,137,239,0.573,137,239,0.573,1.42,0.573
1758,79,"Kenny Daniels, G",CSN,29,8.7,3.2,5.7,94,164,0.573,83,135,0.615,1.54,0.607
1759,80,"Raymond Sykes, C",CLEM,31,7.9,3.3,5.8,103,180,0.572,103,180,0.572,1.36,0.572
1760,81,"Alex Franklin, F",SIE,33,13.6,4.9,8.5,161,282,0.571,161,282,0.571,1.59,0.571
1761,82,"J.P. Prince, G",TENN,30,10.1,4.2,7.3,125,219,0.571,122,195,0.626,1.38,0.578
1762,83,"Brandon Wiley, F",IDHO,31,8.2,3.5,6.2,109,191,0.571,109,190,0.574,1.34,0.571
1763,84,"Anthony Breeze, F",CCAR,28,10.4,3.9,6.9,110,193,0.57,110,193,0.57,1.51,0.57
1764,85,"Dwayne Collins, F",MIA,29,10.5,3.5,6.2,102,179,0.57,102,179,0.57,1.7,0.57
1765,86,"Joshua Henley, F",WEBB,30,6.8,3.0,5.3,90,158,0.57,89,155,0.574,1.28,0.573
1766,87,"Tyler Cain, F",SDAK,4,14.8,6.3,11.0,25,44,0.568,25,43,0.581,1.34,0.568
1767,88,"Paul Kirkpatrick, C",HOW,31,7.8,3.0,5.2,92,162,0.568,92,162,0.568,1.49,0.568
1768,89,"Khalil Hartwell, F",CHAT,34,9.1,3.3,5.9,113,199,0.568,113,198,0.571,1.55,0.568
1769,90,"Benson Egemonye, C",NIAG,34,12.7,4.1,7.2,139,245,0.567,139,245,0.567,1.76,0.567
1770,91,"Omar Samhan, C",SMC,32,14.2,5.7,10.0,182,321,0.567,182,320,0.569,1.41,0.567
1771,92,"Trevor Booker, F",CLEM,31,15.3,5.9,10.4,182,321,0.567,173,299,0.579,1.47,0.581
1772,93,"Michael Tveidt, F",NDSU,32,9.7,4.0,7.0,127,224,0.567,89,141,0.631,1.39,0.652
1773,94,"Kenneth Faried, F-C",MORE,34,13.9,5.4,9.6,185,327,0.566,183,322,0.568,1.44,0.569
1774,95,"Manny Adako, F",NE,30,11.3,4.7,8.4,142,251,0.566,141,249,0.566,1.35,0.568
1775,96,"Greg Monroe, C",GTWN,30,12.7,4.6,8.1,138,244,0.566,136,238,0.571,1.56,0.57
1776,97,"Gerald Lee, F",ODU,30,15.8,6.1,10.8,183,324,0.565,181,317,0.571,1.46,0.568
1777,98,"DeMarre Carroll, F",MIZ,34,16.8,6.6,11.7,224,397,0.564,210,360,0.583,1.44,0.582
1778,99,"Drake Reed, F",PEAY,32,21.8,8.2,14.6,263,467,0.563,246,423,0.582,1.5,0.581
1779,100,"Marvin Jefferson, C",IDHO,30,9.3,3.7,6.6,112,199,0.563,112,199,0.563,1.4,0.563
1780,1,"Shane Johannsen, F",NAU,27,9.9,4.1,5.7,112,154,0.727,112,154,0.727,1.73,0.727
1781,2,"Jon Avery, F",IUPU,29,9.2,3.9,5.8,114,168,0.679,114,168,0.679,1.59,0.679
1782,3,"Kurt Cunningham, C",BSU,31,9.7,4.0,5.9,123,183,0.672,123,182,0.676,1.64,0.672
1783,4,"Chinemelu Elonu, F-C",TAMU,32,10.1,3.9,5.8,124,186,0.667,124,186,0.667,1.73,0.667
1784,5,"Jeff Ayres, F",ASU,33,14.5,5.7,8.5,187,281,0.665,187,280,0.668,1.7,0.665
1785,6,"Randall Hanke, F-C",PROV,32,8.1,3.4,5.2,109,165,0.661,109,165,0.661,1.58,0.661
1786,7,"Arinze Onuaku, F",SYR,35,10.3,4.7,7.1,163,248,0.657,163,248,0.657,1.46,0.657
1787,8,"Demetrius Young, F",STON,27,9.1,3.7,5.7,100,155,0.645,91,140,0.65,1.59,0.674
1788,9,"Hasheem Thabeet, C",CONN,31,13.7,5.1,7.9,157,244,0.643,157,244,0.643,1.75,0.643
1789,10,"Kleon Penn, C",MCNS,29,8.4,3.4,5.3,99,154,0.643,99,153,0.647,1.59,0.643
1790,11,"Blake Griffin, F",OKLA,31,21.9,8.2,12.9,254,400,0.635,251,392,0.64,1.7,0.639
1791,12,"Byron Mullens, C",OSU,32,8.8,3.6,5.7,116,183,0.634,116,182,0.637,1.54,0.634
1792,13,"Cruz Daniels, C",HP,30,7.7,3.4,5.4,103,163,0.632,103,163,0.632,1.41,0.632
1793,14,"Jeremy Evans, F",WKU,32,8.7,3.6,5.7,115,182,0.632,115,181,0.635,1.52,0.632
1794,15,"Keith Benson, C",OAK,34,14.1,5.2,8.3,178,282,0.631,178,281,0.633,1.7,0.631
1795,16,"Carl Montgomery, F",CHS,32,11.0,4.2,6.7,135,214,0.631,135,214,0.631,1.65,0.631
1796,17,"Ryan Rossiter, F",SIE,32,10.0,3.6,5.8,116,184,0.63,116,183,0.634,1.74,0.63
1797,18,"Joey Henley, F",SHU,31,15.7,6.3,10.1,196,313,0.626,196,312,0.628,1.55,0.626
1798,19,"Rick Jackson, F",SYR,35,8.1,3.6,5.7,125,200,0.625,125,199,0.628,1.41,0.625
1799,20,"John Clifford, C",SUU,31,9.7,3.5,5.6,108,173,0.624,108,173,0.624,1.75,0.624
1800,21,"Jabril Banks, F",UNCO,32,12.1,4.2,6.7,134,215,0.623,130,205,0.634,1.8,0.633
1801,22,"Dexter Pittman, C",TEX,33,10.0,3.6,5.9,120,194,0.619,120,194,0.619,1.7,0.619
1802,23,"Dinma Odiakosa, F",ILST,33,8.6,3.5,5.6,114,185,0.616,114,185,0.616,1.54,0.616
1803,24,"Auryn MacMillan, C",WEBB,29,9.4,3.7,6.1,108,176,0.614,108,176,0.614,1.55,0.614
1804,25,"Ahmad Nivins, F",JOES,32,19.2,6.4,10.5,205,335,0.612,205,334,0.614,1.83,0.612
1805,26,"Ayron Hardy, F",JAC,30,10.2,4.1,6.7,123,201,0.612,108,167,0.647,1.52,0.649
1806,27,"Robert Glenn, F",IUPU,30,13.9,5.2,8.5,155,254,0.61,155,246,0.63,1.64,0.61
1807,28,"Luke Nevill, C",UTAH,33,16.9,5.9,9.8,196,323,0.607,196,323,0.607,1.73,0.607
1808,29,"Ousmane Cisse, C",EIU,30,8.0,3.1,5.2,94,155,0.606,94,155,0.606,1.55,0.606
1809,30,"Jason Johnson, F-C",SCST,31,13.8,5.0,8.2,154,254,0.606,154,253,0.609,1.69,0.606
1810,31,"Matt Mullery, F",BRWN,28,16.1,6.2,10.3,174,287,0.606,166,267,0.622,1.57,0.62
1811,32,"Thomas Coleman, F-C",NCAT,32,7.7,3.0,5.0,97,160,0.606,97,159,0.61,1.54,0.606
1812,33,"John Garcia, F-C",HALL,28,8.0,3.6,5.9,100,165,0.606,100,165,0.606,1.36,0.606
1813,34,"Patrick Patterson, F",UK,31,18.2,7.2,11.8,222,367,0.605,222,366,0.607,1.53,0.605
1814,35,"Justin Rutty, F",QUIN,30,14.8,6.5,10.7,194,321,0.604,194,321,0.604,1.39,0.604
1815,36,"Chief Kickingstallionsims, C",ALST,31,8.8,3.6,5.9,111,184,0.603,111,184,0.603,1.48,0.603
1816,37,"Andrew Nicholson, F",SBON,30,12.5,5.1,8.5,154,256,0.602,154,256,0.602,1.47,0.602
1817,38,"Cole Aldrich, C",KU,32,14.6,5.6,9.3,178,296,0.601,178,296,0.601,1.58,0.601
1818,39,"Noah Dahlman, F",WOF,29,17.8,6.7,11.1,193,321,0.601,193,317,0.609,1.61,0.601
1819,40,"DeJuan Blair, F",PITT,31,15.6,6.4,10.7,199,332,0.599,199,332,0.599,1.45,0.599
1820,41,"Shane Johannsen, F",NAU,27,9.9,4.1,5.7,112,154,0.727,112,154,0.727,1.73,0.727
1821,42,"Jon Avery, F",IUPU,29,9.2,3.9,5.8,114,168,0.679,114,168,0.679,1.59,0.679
1822,43,"Kurt Cunningham, C",BSU,31,9.7,4.0,5.9,123,183,0.672,123,182,0.676,1.64,0.672
1823,44,"Chinemelu Elonu, F-C",TAMU,32,10.1,3.9,5.8,124,186,0.667,124,186,0.667,1.73,0.667
1824,45,"Jeff Ayres, F",ASU,33,14.5,5.7,8.5,187,281,0.665,187,280,0.668,1.7,0.665
1825,46,"Randall Hanke, F-C",PROV,32,8.1,3.4,5.2,109,165,0.661,109,165,0.661,1.58,0.661
1826,47,"Arinze Onuaku, F",SYR,35,10.3,4.7,7.1,163,248,0.657,163,248,0.657,1.46,0.657
1827,48,"Demetrius Young, F",STON,27,9.1,3.7,5.7,100,155,0.645,91,140,0.65,1.59,0.674
1828,49,"Hasheem Thabeet, C",CONN,31,13.7,5.1,7.9,157,244,0.643,157,244,0.643,1.75,0.643
1829,50,"Kleon Penn, C",MCNS,29,8.4,3.4,5.3,99,154,0.643,99,153,0.647,1.59,0.643
1830,51,"Blake Griffin, F",OKLA,31,21.9,8.2,12.9,254,400,0.635,251,392,0.64,1.7,0.639
1831,52,"Byron Mullens, C",OSU,32,8.8,3.6,5.7,116,183,0.634,116,182,0.637,1.54,0.634
1832,53,"Cruz Daniels, C",HP,30,7.7,3.4,5.4,103,163,0.632,103,163,0.632,1.41,0.632
1833,54,"Jeremy Evans, F",WKU,32,8.7,3.6,5.7,115,182,0.632,115,181,0.635,1.52,0.632
1834,55,"Keith Benson, C",OAK,34,14.1,5.2,8.3,178,282,0.631,178,281,0.633,1.7,0.631
1835,56,"Carl Montgomery, F",CHS,32,11.0,4.2,6.7,135,214,0.631,135,214,0.631,1.65,0.631
1836,57,"Ryan Rossiter, F",SIE,32,10.0,3.6,5.8,116,184,0.63,116,183,0.634,1.74,0.63
1837,58,"Joey Henley, F",SHU,31,15.7,6.3,10.1,196,313,0.626,196,312,0.628,1.55,0.626
1838,59,"Rick Jackson, F",SYR,35,8.1,3.6,5.7,125,200,0.625,125,199,0.628,1.41,0.625
1839,60,"John Clifford, C",SUU,31,9.7,3.5,5.6,108,173,0.624,108,173,0.624,1.75,0.624
1840,61,"Jabril Banks, F",UNCO,32,12.1,4.2,6.7,134,215,0.623,130,205,0.634,1.8,0.633
1841,62,"Dexter Pittman, C",TEX,33,10.0,3.6,5.9,120,194,0.619,120,194,0.619,1.7,0.619
1842,63,"Dinma Odiakosa, F",ILST,33,8.6,3.5,5.6,114,185,0.616,114,185,0.616,1.54,0.616
1843,64,"Auryn MacMillan, C",WEBB,29,9.4,3.7,6.1,108,176,0.614,108,176,0.614,1.55,0.614
1844,65,"Ahmad Nivins, F",JOES,32,19.2,6.4,10.5,205,335,0.612,205,334,0.614,1.83,0.612
1845,66,"Ayron Hardy, F",JAC,30,10.2,4.1,6.7,123,201,0.612,108,167,0.647,1.52,0.649
1846,67,"Robert Glenn, F",IUPU,30,13.9,5.2,8.5,155,254,0.61,155,246,0.63,1.64,0.61
1847,68,"Luke Nevill, C",UTAH,33,16.9,5.9,9.8,196,323,0.607,196,323,0.607,1.73,0.607
1848,69,"Ousmane Cisse, C",EIU,30,8.0,3.1,5.2,94,155,0.606,94,155,0.606,1.55,0.606
1849,70,"Jason Johnson, F-C",SCST,31,13.8,5.0,8.2,154,254,0.606,154,253,0.609,1.69,0.606
1850,71,"Matt Mullery, F",BRWN,28,16.1,6.2,10.3,174,287,0.606,166,267,0.622,1.57,0.62
1851,72,"Thomas Coleman, F-C",NCAT,32,7.7,3.0,5.0,97,160,0.606,97,159,0.61,1.54,0.606
1852,73,"John Garcia, F-C",HALL,28,8.0,3.6,5.9,100,165,0.606,100,165,0.606,1.36,0.606
1853,74,"Patrick Patterson, F",UK,31,18.2,7.2,11.8,222,367,0.605,222,366,0.607,1.53,0.605
1854,75,"Justin Rutty, F",QUIN,30,14.8,6.5,10.7,194,321,0.604,194,321,0.604,1.39,0.604
1855,76,"Chief Kickingstallionsims, C",ALST,31,8.8,3.6,5.9,111,184,0.603,111,184,0.603,1.48,0.603
1856,77,"Andrew Nicholson, F",SBON,30,12.5,5.1,8.5,154,256,0.602,154,256,0.602,1.47,0.602
1857,78,"Cole Aldrich, C",KU,32,14.6,5.6,9.3,178,296,0.601,178,296,0.601,1.58,0.601
1858,79,"Noah Dahlman, F",WOF,29,17.8,6.7,11.1,193,321,0.601,193,317,0.609,1.61,0.601
1859,80,"DeJuan Blair, F",PITT,31,15.6,6.4,10.7,199,332,0.599,199,332,0.599,1.45,0.599
1860,81,"Shane Johannsen, F",NAU,27,9.9,4.1,5.7,112,154,0.727,112,154,0.727,1.73,0.727
1861,82,"Jon Avery, F",IUPU,29,9.2,3.9,5.8,114,168,0.679,114,168,0.679,1.59,0.679
1862,83,"Kurt Cunningham, C",BSU,31,9.7,4.0,5.9,123,183,0.672,123,182,0.676,1.64,0.672
1863,84,"Chinemelu Elonu, F-C",TAMU,32,10.1,3.9,5.8,124,186,0.667,124,186,0.667,1.73,0.667
1864,85,"Jeff Ayres, F",ASU,33,14.5,5.7,8.5,187,281,0.665,187,280,0.668,1.7,0.665
1865,86,"Randall Hanke, F-C",PROV,32,8.1,3.4,5.2,109,165,0.661,109,165,0.661,1.58,0.661
1866,87,"Arinze Onuaku, F",SYR,35,10.3,4.7,7.1,163,248,0.657,163,248,0.657,1.46,0.657
1867,88,"Demetrius Young, F",STON,27,9.1,3.7,5.7,100,155,0.645,91,140,0.65,1.59,0.674
1868,89,"Hasheem Thabeet, C",CONN,31,13.7,5.1,7.9,157,244,0.643,157,244,0.643,1.75,0.643
1869,90,"Kleon Penn, C",MCNS,29,8.4,3.4,5.3,99,154,0.643,99,153,0.647,1.59,0.643
1870,91,"Blake Griffin, F",OKLA,31,21.9,8.2,12.9,254,400,0.635,251,392,0.64,1.7,0.639
1871,92,"Byron Mullens, C",OSU,32,8.8,3.6,5.7,116,183,0.634,116,182,0.637,1.54,0.634
1872,93,"Cruz Daniels, C",HP,30,7.7,3.4,5.4,103,163,0.632,103,163,0.632,1.41,0.632
1873,94,"Jeremy Evans, F",WKU,32,8.7,3.6,5.7,115,182,0.632,115,181,0.635,1.52,0.632
1874,95,"Keith Benson, C",OAK,34,14.1,5.2,8.3,178,282,0.631,178,281,0.633,1.7,0.631
1875,96,"Carl Montgomery, F",CHS,32,11.0,4.2,6.7,135,214,0.631,135,214,0.631,1.65,0.631
1876,97,"Ryan Rossiter, F",SIE,32,10.0,3.6,5.8,116,184,0.63,116,183,0.634,1.74,0.63
1877,98,"Joey Henley, F",SHU,31,15.7,6.3,10.1,196,313,0.626,196,312,0.628,1.55,0.626
1878,99,"Rick Jackson, F",SYR,35,8.1,3.6,5.7,125,200,0.625,125,199,0.628,1.41,0.625
1879,100,"John Clifford, C",SUU,31,9.7,3.5,5.6,108,173,0.624,108,173,0.624,1.75,0.624
1880,101,"Jabril Banks, F",UNCO,32,12.1,4.2,6.7,134,215,0.623,130,205,0.634,1.8,0.633
1881,102,"Dexter Pittman, C",TEX,33,10.0,3.6,5.9,120,194,0.619,120,194,0.619,1.7,0.619
1882,103,"Dinma Odiakosa, F",ILST,33,8.6,3.5,5.6,114,185,0.616,114,185,0.616,1.54,0.616
1883,104,"Auryn MacMillan, C",WEBB,29,9.4,3.7,6.1,108,176,0.614,108,176,0.614,1.55,0.614
1884,105,"Ahmad Nivins, F",JOES,32,19.2,6.4,10.5,205,335,0.612,205,334,0.614,1.83,0.612
1885,106,"Ayron Hardy, F",JAC,30,10.2,4.1,6.7,123,201,0.612,108,167,0.647,1.52,0.649
1886,107,"Robert Glenn, F",IUPU,30,13.9,5.2,8.5,155,254,0.61,155,246,0.63,1.64,0.61
1887,108,"Luke Nevill, C",UTAH,33,16.9,5.9,9.8,196,323,0.607,196,323,0.607,1.73,0.607
1888,109,"Ousmane Cisse, C",EIU,30,8.0,3.1,5.2,94,155,0.606,94,155,0.606,1.55,0.606
1889,110,"Jason Johnson, F-C",SCST,31,13.8,5.0,8.2,154,254,0.606,154,253,0.609,1.69,0.606
1890,111,"Matt Mullery, F",BRWN,28,16.1,6.2,10.3,174,287,0.606,166,267,0.622,1.57,0.62
1891,112,"Thomas Coleman, F-C",NCAT,32,7.7,3.0,5.0,97,160,0.606,97,159,0.61,1.54,0.606
1892,113,"John Garcia, F-C",HALL,28,8.0,3.6,5.9,100,165,0.606,100,165,0.606,1.36,0.606
1893,114,"Patrick Patterson, F",UK,31,18.2,7.2,11.8,222,367,0.605,222,366,0.607,1.53,0.605
1894,115,"Justin Rutty, F",QUIN,30,14.8,6.5,10.7,194,321,0.604,194,321,0.604,1.39,0.604
1895,116,"Chief Kickingstallionsims, C",ALST,31,8.8,3.6,5.9,111,184,0.603,111,184,0.603,1.48,0.603
1896,117,"Andrew Nicholson, F",SBON,30,12.5,5.1,8.5,154,256,0.602,154,256,0.602,1.47,0.602
1897,118,"Cole Aldrich, C",KU,32,14.6,5.6,9.3,178,296,0.601,178,296,0.601,1.58,0.601
1898,119,"Noah Dahlman, F",WOF,29,17.8,6.7,11.1,193,321,0.601,193,317,0.609,1.61,0.601
1899,120,"DeJuan Blair, F",PITT,31,15.6,6.4,10.7,199,332,0.599,199,332,0.599,1.45,0.599
1900,1,"Quincy Acy, F",BAY,32,9.3,3.8,5.4,121,172,0.703,121,172,0.703,1.73,0.703
1901,2,"Julius Thomas, F",PRST,31,10.8,4.5,6.7,139,207,0.671,139,206,0.675,1.62,0.671
1902,3,"Tony Easley, C",MURR,34,10.4,4.0,6.0,137,205,0.668,137,205,0.668,1.72,0.668
1903,4,"Arinze Onuaku, F",SYR,32,10.5,4.8,7.2,153,229,0.668,153,229,0.668,1.47,0.668
1904,5,"Alfred Jones, F",TNTC,32,9.2,3.8,5.6,120,180,0.667,119,173,0.688,1.63,0.669
1905,6,"Brendon Knox, C",AUB,32,8.7,3.4,5.1,108,163,0.663,108,162,0.667,1.7,0.663
1906,7,"Dexter Pittman, C",TEX,33,10.6,4.2,6.4,139,210,0.662,139,210,0.662,1.67,0.662
1907,8,"Eric Boateng, C",ASU,32,8.8,3.5,5.3,113,171,0.661,113,171,0.661,1.64,0.661
1908,9,"Demond Watt, F",AMCC,32,12.7,4.8,7.3,154,234,0.658,154,233,0.661,1.73,0.658
1909,10,"Tyler Cain, F",SDAK,31,14.7,6.0,9.1,186,283,0.657,186,283,0.657,1.61,0.657
1910,11,"Jeremy Evans, F",WKU,34,10.0,4.0,6.2,137,211,0.649,134,199,0.673,1.62,0.656
1911,12,"Reeves Nelson, F",UCLA,28,11.1,4.3,6.6,119,184,0.647,119,184,0.647,1.7,0.647
1912,13,"Shane Johannsen, F",NAU,26,10.8,4.0,6.4,105,167,0.629,105,167,0.629,1.68,0.629
1913,14,"Jon Avery, F",IUPU,34,8.1,3.5,5.5,118,188,0.628,118,186,0.634,1.47,0.628
1914,15,"Jeff Foote, C",COR,31,12.3,4.9,7.9,152,244,0.623,152,244,0.623,1.56,0.623
1915,16,"Isaac Butts, C",APP,34,8.7,3.9,6.4,134,216,0.62,134,216,0.62,1.37,0.62
1916,17,"Justin Dobbins, F",EMU,25,12.1,4.8,7.8,120,195,0.615,120,195,0.615,1.55,0.615
1917,18,"Eli Holman, F-C",DET,31,11.8,4.7,7.6,145,236,0.614,145,236,0.614,1.55,0.614
1918,19,"George Odufuwa, F",UNT,32,11.5,4.2,6.8,133,217,0.613,133,217,0.613,1.7,0.613
1919,20,"Derrick Favors, F",GT,34,12.5,5.0,8.2,170,278,0.612,170,277,0.614,1.53,0.612
1920,21,"Dinma Odiakosa, F",ILST,32,12.9,4.9,8.0,156,256,0.609,156,256,0.609,1.61,0.609
1921,22,"Adnan Hodzic, F",LIP,30,22.7,9.0,14.8,269,445,0.604,269,445,0.604,1.53,0.604
1922,23,"Dwayne Collins, F",MIA,29,12.0,4.4,7.3,128,212,0.604,128,212,0.604,1.64,0.604
1923,24,"Brian Qvale, C",MONT,29,9.7,3.7,6.2,108,179,0.603,108,178,0.607,1.56,0.603
1924,25,"Vernon Macklin, C",FLA,33,10.4,4.5,7.5,149,248,0.601,149,248,0.601,1.38,0.601
1925,26,"Jamal Boykin, F",CAL,33,12.0,5.1,8.5,168,280,0.6,168,277,0.606,1.41,0.6
1926,27,"Rick Jackson, F",SYR,32,10.0,4.3,7.3,139,233,0.597,139,233,0.597,1.37,0.597
1927,28,"Kurt Cunningham, C",BSU,32,7.7,3.1,5.3,100,168,0.595,99,166,0.596,1.46,0.598
1928,29,"Robert Glenn, F",IUPU,34,19.5,7.1,12.0,243,409,0.594,238,389,0.612,1.62,0.6
1929,30,"Denzel Bowles, F",JMU,25,20.8,8.1,13.7,203,342,0.594,203,342,0.594,1.52,0.594
1930,31,"Gavin Edwards, F",CONN,32,10.7,3.9,6.5,124,209,0.593,124,208,0.596,1.64,0.593
1931,32,"Will Martell, C",URI,32,7.4,3.2,5.4,102,172,0.593,102,172,0.593,1.37,0.593
1932,33,"Ivan Aska, F",MURR,34,10.6,4.3,7.2,145,245,0.592,145,245,0.592,1.47,0.592
1933,34,"Adam Constantine, F",ELON,32,12.1,4.8,8.1,152,258,0.589,152,257,0.591,1.5,0.589
1934,35,"Tavaris Washington, G",ARPB,31,9.6,3.5,6.0,110,187,0.588,106,166,0.639,1.59,0.599
1935,36,"Billy White, F",SDSU,31,11.2,4.3,7.4,134,228,0.588,128,207,0.618,1.52,0.601
1936,37,"Jeremy Simmons, F",COFC,27,11.8,5.0,8.5,135,230,0.587,135,230,0.587,1.38,0.587
1937,38,"Brian Mills, F",MER,33,7.8,3.0,5.1,98,167,0.587,86,126,0.683,1.54,0.623
1938,39,"Jarvis Varnado, F",MSST,34,13.6,5.1,8.7,173,296,0.584,173,296,0.584,1.56,0.584
1939,40,"Patrick Patterson, F",UK,34,14.7,5.8,10.0,198,339,0.584,176,281,0.626,1.48,0.617
1940,41,"Jamie Jones, F",PRST,32,13.8,5.6,9.7,180,309,0.583,180,309,0.583,1.43,0.583
1941,42,"Artsiom Parakhouski, C",RAD,31,21.4,8.1,13.9,250,430,0.581,247,418,0.591,1.54,0.585
1942,43,"John Williams, F",UNCA,30,11.5,4.8,8.2,143,246,0.581,140,236,0.593,1.41,0.587
1943,44,"Darrius Morrow, F",ECU,28,12.6,4.3,7.3,119,205,0.58,119,205,0.58,1.73,0.58
1944,45,"Noah Dahlman, F",WOF,34,16.8,6.5,11.2,221,381,0.58,221,380,0.582,1.5,0.58
1945,46,"Hamady Ndiaye, C",RUTG,32,9.4,3.6,6.2,114,197,0.579,114,197,0.579,1.53,0.579
1946,47,"Mike Tisdale, C",ILL,33,11.8,4.6,7.9,151,261,0.579,148,257,0.576,1.5,0.584
1947,48,"Yamene Coleman, C",TROY,32,10.2,4.4,7.6,140,242,0.579,140,242,0.579,1.35,0.579
1948,49,"Ed Davis, F",UNC,23,13.4,4.8,8.3,111,192,0.578,111,192,0.578,1.61,0.578
1949,50,"Antonio Pena, F",NOVA,31,10.9,4.0,6.9,123,213,0.577,123,212,0.58,1.59,0.577
1950,51,"Julian Vaughn, F",GTWN,33,7.5,3.2,5.5,105,182,0.577,102,172,0.593,1.37,0.585
